Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN27,OUT045,1881.6173249990168
FDD16,OUT013,1171.756221233355
FDW48,OUT046,1284.3708388812158
DRN35,OUT045,616.0238998747171
FDX25,OUT049,3172.3697205798167
DRD49,OUT049,3871.6709837760136
FDE21,OUT019,288.3078839753574
FDN44,OUT035,2778.7429798330813
DRC01,OUT049,804.5747595313723
NCK30,OUT046,3716.007844649203
FDU39,OUT013,798.5403097483077
FDB49,OUT013,1588.013300306415
FDS12,OUT045,1941.1264575359094
FDR57,OUT018,2412.947731479771
FDX22,OUT027,5468.272796634668
FDC60,OUT013,1425.7752256586527
NCE42,OUT049,3709.4379418603185
NCK42,OUT049,3577.8416347286698
DRE01,OUT017,3892.177180542849
FDE57,OUT018,1980.4120759640284
DRK59,OUT019,553.9739605911259
FDB10,OUT027,5879.545403045237
FDQ25,OUT046,2871.630518030835
FDY26,OUT017,3856.8251852008675
FDG28,OUT049,4054.9491157578805
FDM14,OUT049,1732.4468185454818
NCH29,OUT049,1623.554319835317
FDD48,OUT049,1925.1731343828235
FDC17,OUT045,3398.343563593617
DRH49,OUT027,2255.333670306872
FDN44,OUT018,2403.921513992393
FDC29,OUT045,1858.1506195676045
DRK01,OUT019,244.38128587929515
FDD48,OUT017,1907.9452580307513
FDB59,OUT013,3078.2278323294818
FDY45,OUT010,591.3841636876691
FDX60,OUT035,1317.85904266642
FDT09,OUT010,291.0726674158205
DRB24,OUT018,2211.7343873689824
FDL13,OUT035,4061.1674005812365
FDN16,OUT035,1722.378425790444
FDK57,OUT013,2000.2969565097917
FDO22,OUT027,2277.385978976207
FDC57,OUT010,513.0558503140702
FDZ13,OUT027,1445.462018035959
FDW27,OUT013,2406.9339887962233
FDX10,OUT049,656.1627606484768
FDY08,OUT018,1958.2713372782664
FDA49,OUT017,1392.7419366088166
FDC32,OUT018,1307.7440537484056
FDO04,OUT035,832.6108841182446
NCZ54,OUT013,2591.100070386334
FDY40,OUT045,753.7322455970167
FDW36,OUT045,1623.6656539357966
FDE11,OUT017,3187.4977071594053
DRE37,OUT045,2867.4787843815097
NCK19,OUT017,3230.5793490689193
FDT19,OUT035,2844.5548374866607
FDE56,OUT045,1012.110002705437
FDZ57,OUT010,278.110665696713
FDB35,OUT035,1538.4184127560347
FDF09,OUT010,113.29648134923701
FDO34,OUT046,2710.995318547854
FDA55,OUT046,3681.776422098716
NCM18,OUT035,1002.8076020853218
FDJ20,OUT019,291.429301514012
DRQ35,OUT019,300.3199822883451
FDG02,OUT013,3152.514990234926
NCU29,OUT018,2012.7516624390016
FDL27,OUT027,1753.4108805711232
NCA54,OUT035,3064.171021924997
FDJ32,OUT035,1023.5185457938874
FDB21,OUT019,546.1670938488963
FDR46,OUT035,2551.8800665255326
FDZ32,OUT046,1739.3547069854626
DRF36,OUT017,3166.342600594802
NCU54,OUT017,3625.182491752802
NCI31,OUT017,592.1370191719001
DRA59,OUT035,3141.4252830775963
NCC55,OUT045,623.6466505864585
FDE44,OUT018,650.1315057722707
NCN26,OUT018,1661.0840508576462
FDC11,OUT049,1377.168999742721
FDV24,OUT035,2450.55670399217
FDR40,OUT019,217.52713766903352
NCQ17,OUT049,2515.8026766964263
FDC46,OUT045,2829.426782964911
NCM18,OUT046,1007.7220760438327
FDK16,OUT046,1561.9661789940926
FDI28,OUT017,1315.4949472327548
FDS11,OUT018,3165.932842302781
DRD13,OUT046,1035.1128239053826
FDL36,OUT035,1440.4756052756786
FDI27,OUT013,703.9710874434724
FDJ53,OUT019,287.26687184695254
FDS44,OUT045,3981.632904929656
FDE28,OUT046,3748.963024841894
FDQ33,OUT018,2255.554989750787
FDB37,OUT017,4079.5301174524516
FDQ31,OUT045,1401.8420059525554
NCQ05,OUT046,2361.7097268548773
FDE10,OUT013,2107.5508404370908
FDF38,OUT017,663.6999233368643
FDE50,OUT019,507.38181443359014
DRG37,OUT010,373.9902307355771
NCH06,OUT049,3927.4746799365494
FDY14,OUT045,4091.3137052269017
FDO27,OUT017,1604.1208853490673
FDQ19,OUT049,4028.859177196151
FDZ26,OUT019,557.0053298461492
FDN51,OUT013,4224.212140546753
FDK20,OUT035,2093.2372817471146
FDD40,OUT018,2819.917956681036
DRI25,OUT018,763.2277946088269
FDH56,OUT017,1938.173163402124
FDI36,OUT027,5187.315062700023
DRH11,OUT018,758.7805160543285
NCV18,OUT017,1427.3105752909314
DRI01,OUT049,2950.115963830369
DRE48,OUT049,3282.5039776480858
FDS51,OUT035,982.2773689604818
FDM38,OUT017,815.3745353226177
FDB60,OUT027,5251.463699222726
FDY58,OUT035,3946.6266534658803
FDY22,OUT045,2454.9715154203973
FDF11,OUT027,5982.391453326182
FDZ51,OUT035,1646.0943434538449
FDQ45,OUT017,3143.6523489036404
FDF17,OUT035,3212.087311980167
NCF31,OUT027,3852.1838862167415
FDA37,OUT013,2015.420886602019
FDO51,OUT046,714.4129589584913
FDF34,OUT013,3035.2994519875065
FDD57,OUT018,1314.342544363045
FDO37,OUT046,3731.3911250381084
FDR49,OUT049,812.1868627909998
FDS39,OUT049,2353.9844379879323
FDI48,OUT027,1549.5227024984497
DRM35,OUT049,3122.6346522803583
FDV57,OUT035,3106.7412913862127
FDZ55,OUT013,2587.8842259216185
FDI28,OUT035,1314.4478744163914
FDS21,OUT045,1032.2879575673321
FDT34,OUT013,1722.6376779657005
DRI25,OUT035,880.6341355618316
FDT47,OUT010,200.01672934087014
DRH39,OUT045,1248.769686976209
NCD54,OUT045,2356.902767268899
FDU16,OUT027,2356.5142248520515
NCW29,OUT045,1995.4736449719176
FDV25,OUT027,5714.223699545073
FDM56,OUT035,1707.8799778054704
FDZ04,OUT027,1802.1955280005857
FDG59,OUT019,104.25606906765023
FDI56,OUT045,1445.1357300682225
FDS33,OUT035,1483.5247649440391
FDC23,OUT049,2997.642057728446
FDT11,OUT049,3303.6516051386548
FDG17,OUT045,3994.274194795161
FDZ44,OUT045,1850.2042462301338
FDJ52,OUT013,2509.3776238306714
DRI23,OUT046,2536.928599186399
DRE15,OUT010,180.64302478578506
NCF07,OUT013,1624.6762647965006
NCR29,OUT049,871.4314147283711
FDE44,OUT019,128.66347110823048
FDT23,OUT035,1369.017573856473
NCG06,OUT017,3918.464714807843
NCU41,OUT010,478.23042611687407
FDH46,OUT017,1767.776892785146
FDV31,OUT013,2925.5301464552545
NCT41,OUT027,3904.729760679074
FDE22,OUT027,4069.056016783058
FDC26,OUT045,1694.9325476122729
DRF51,OUT017,604.9637830306677
NCY53,OUT019,293.4539659913537
FDY21,OUT017,3268.563521222217
FDL27,OUT013,899.502879804806
FDZ34,OUT049,3291.516315043881
NCF43,OUT010,350.3188677425732
FDC21,OUT035,1766.831082098151
FDL26,OUT013,2456.3441485229873
FDT25,OUT010,262.478656995975
NCR30,OUT046,1248.125807970984
DRL23,OUT019,270.4979459792492
NCR05,OUT049,3224.5298874811106
NCE19,OUT018,727.6622120280599
FDY07,OUT035,712.9062426629608
FDB10,OUT017,3969.278035155994
FDP57,OUT013,1694.8667859980442
FDU48,OUT019,303.2512424937954
FDH48,OUT035,1388.4873174613704
FDO33,OUT035,1893.379851742892
NCU29,OUT045,2327.9008618182474
FDW35,OUT046,687.2231905335825
FDH05,OUT010,571.8039793378726
FDP26,OUT049,1638.388336690193
DRG27,OUT035,702.7425375406938
FDQ33,OUT046,2513.179547303082
FDH20,OUT010,202.4338305573234
FDV14,OUT046,1371.583539656119
DRD01,OUT046,895.265684803283
NCI17,OUT049,1557.1808741929701
FDF39,OUT010,591.8736384735982
FDX37,OUT046,1649.699719871647
NCX17,OUT035,3940.456106158836
FDN03,OUT013,4183.639484944809
NCS41,OUT010,438.49366956224566
FDH34,OUT045,2875.4628897866264
NCX53,OUT018,1980.084083199642
FDY31,OUT046,2388.7795069194126
FDD20,OUT017,2118.552149288238
FDE51,OUT045,725.0981194470482
FDV27,OUT046,1395.617483011882
FDF16,OUT035,2498.149139276574
FDZ02,OUT049,1470.3635915229377
NCK05,OUT045,1021.7470261005751
FDM12,OUT027,5033.261724485779
NCA05,OUT018,2158.908211619857
FDX33,OUT045,2611.484154454929
FDM25,OUT049,3035.398631821264
FDE41,OUT018,1217.6388091138629
FDW14,OUT045,1375.0952206679142
NCD30,OUT046,1547.1101076197797
FDB23,OUT010,576.0958954839952
FDF45,OUT046,959.9566013050182
FDW20,OUT017,2107.1418525609656
FDF47,OUT045,3596.8508206235438
NCR05,OUT019,501.17926057150385
DRB01,OUT046,3133.4744481722937
FDE36,OUT013,2630.9535065485234
FDU56,OUT049,3156.640410908157
FDB23,OUT049,3781.0123674055694
FDN48,OUT049,1414.5054085128543
FDS43,OUT013,3071.722651653799
NCN05,OUT013,3084.193424896248
NCL53,OUT049,2974.30252731379
FDL56,OUT046,1384.8065436275576
FDH17,OUT018,1318.5638686751151
FDP37,OUT046,2113.8668182364836
FDG09,OUT019,491.64839035088835
FDA55,OUT045,3800.9217265017796
FDX31,OUT049,3875.01232088499
FDJ41,OUT045,4156.468042256811
DRC24,OUT045,2516.326469620016
FDQ21,OUT035,2051.87406743502
NCT54,OUT045,1512.0109065289196
FDH08,OUT049,3894.6553469908226
FDY38,OUT018,3321.524841078106
DRM11,OUT010,589.285804436686
FDG32,OUT049,3615.100645244717
NCH18,OUT046,3639.6846393532055
FDI20,OUT035,3706.361053258022
FDA33,OUT018,2127.885963525453
FDN45,OUT013,3640.630441197179
FDT45,OUT010,160.7027944020179
FDR32,OUT035,4021.5917659492056
FDA48,OUT017,3809.66140529165
FDN23,OUT017,2477.260905466333
NCR18,OUT035,688.9812608180405
FDD45,OUT046,1510.1998207343036
FDI22,OUT018,3075.51496014267
FDT09,OUT013,2200.8615816064134
DRC24,OUT027,3910.71111906434
FDT39,OUT046,2388.7810635175624
FDX28,OUT045,1530.3990241285032
FDA50,OUT018,1315.5830172576386
FDT33,OUT027,4392.668582201742
FDQ60,OUT049,2047.0933456680439
NCM19,OUT018,1578.0995499934766
FDF40,OUT046,3824.6417019698547
NCI30,OUT035,3916.154879070027
FDK34,OUT049,3963.9374714692594
FDA38,OUT027,6049.308540628405
FDT02,OUT045,620.8335266983638
FDC11,OUT017,1399.4862658849001
FDD08,OUT046,681.9139570203922
NCS29,OUT046,4069.40231225407
DRI03,OUT010,428.94552563695356
FDK48,OUT035,1262.4226670776397
FDM52,OUT049,2482.9934588611945
FDP49,OUT035,906.7616969281605
DRA24,OUT046,2661.8393536676635
NCJ43,OUT049,3018.62897263487
FDE11,OUT045,3008.4917635560296
FDP01,OUT049,2499.084235726712
FDQ59,OUT018,1188.6849537527207
FDA43,OUT019,460.9117020177177
FDL14,OUT017,2493.8219050669945
FDV50,OUT010,272.2889651256575
FDT01,OUT027,5465.457087869449
NCC42,OUT035,2258.744912549205
FDO28,OUT046,1920.830809828976
FDD32,OUT019,218.76250499479582
FDV45,OUT035,3130.3081008479594
NCW17,OUT019,314.076383491693
NCJ17,OUT027,2425.383103382812
NCF18,OUT049,3210.0902527544554
FDP01,OUT045,2557.6352381065562
FDH24,OUT045,2571.6339838654108
FDI38,OUT027,5484.042472734442
FDX03,OUT035,717.092594370398
FDY28,OUT046,3526.109146079645
FDN34,OUT018,2613.306440198507
FDJ02,OUT045,2493.6051512683202
FDW40,OUT019,323.3059420461802
FDX03,OUT017,679.1250677106354
FDE17,OUT027,4019.9665552110864
FDT58,OUT046,2663.7419926684797
FDI38,OUT013,3420.447392074863
FDW22,OUT035,4031.693334923677
FDS15,OUT027,2888.928227496699
NCX06,OUT013,3066.711670540366
DRK47,OUT035,3918.7848388270013
FDC23,OUT027,4944.313958743057
FDM56,OUT010,236.20121520740366
FDP21,OUT046,3145.8616899953113
FDP58,OUT046,3527.08574087735
FDA27,OUT019,567.7113913161095
FDK41,OUT019,224.7599559270094
NCH42,OUT046,3612.6242965767583
FDG29,OUT045,669.1344516419737
FDW15,OUT018,2144.9968439006793
FDD28,OUT018,780.5644849891968
FDQ37,OUT049,3198.754185094957
FDC23,OUT035,3076.4063434283435
FDV13,OUT035,1440.8705577329927
FDK33,OUT046,3478.727153532331
FDO33,OUT013,1878.7640464310957
FDN21,OUT017,2617.1829011245645
NCW06,OUT027,5263.311290145216
FDI38,OUT035,3682.952807587917
FDC21,OUT027,2944.178684739938
NCS05,OUT046,2173.229569999305
NCN53,OUT049,663.9611604882837
FDV40,OUT010,175.6555306880915
FDG60,OUT017,3917.6932436505485
NCY30,OUT027,5073.346317102515
FDM40,OUT045,2232.949207304808
NCO30,OUT046,2971.7369984164457
FDK10,OUT046,3046.163625948102
FDM36,OUT045,2927.9811979896845
FDN10,OUT013,1943.5220028912915
FDM46,OUT018,1362.9181066894807
FDX50,OUT049,1752.4105975577145
FDP33,OUT045,3800.9480681089667
FDO12,OUT045,2903.953533245194
FDC28,OUT013,1744.6929245766244
FDO31,OUT045,1347.7737007787211
FDX45,OUT035,2675.5325306622963
FDV21,OUT049,2114.9060436594314
FDH04,OUT049,1397.172953270481
NCG54,OUT013,2869.3373901079904
FDO13,OUT046,2547.135997215913
FDA09,OUT027,4704.692050118074
FDC38,OUT017,2176.6604914534664
NCO42,OUT046,2336.5280647808113
FDL45,OUT049,2099.692233071568
NCK31,OUT013,748.0289223586062
FDM39,OUT017,3062.512001022228
FDC22,OUT010,509.7964891037386
FDF46,OUT046,1903.982600022705
FDQ37,OUT045,2846.5864395411427
FDH41,OUT010,541.8485281908427
FDQ04,OUT046,686.6752998155986
NCQ02,OUT027,5168.072317389363
FDJ57,OUT027,4971.020107178127
NCE07,OUT049,2323.5883550550925
FDE56,OUT013,827.9418972409633
FDI20,OUT049,3566.6945722157925
FDK36,OUT018,639.2539807577275
FDP08,OUT027,5288.420843014526
FDF44,OUT017,2176.6088085831907
NCU53,OUT017,2630.5643615933354
FDF47,OUT035,3843.0411525450986
FDS55,OUT010,362.72682629758054
FDZ52,OUT010,240.1072652860685
FDL04,OUT018,1454.5709339929815
NCM26,OUT035,2567.299589443148
FDX43,OUT049,2774.8109110366536
FDP52,OUT049,3816.4723211533765
DRK49,OUT045,691.4457706844438
FDE38,OUT013,2602.8484145074194
DRF13,OUT035,2410.847616062276
FDK41,OUT010,188.39781651420435
FDJ04,OUT027,3098.9480462945794
FDZ44,OUT018,1699.6081861594118
FDS11,OUT013,3792.456155824355
FDA55,OUT049,3767.138683949846
NCW53,OUT046,3059.8701712648995
FDB49,OUT027,2627.000227830471
FDD23,OUT017,3233.052377658323
NCV42,OUT045,1724.686722911868
NCZ29,OUT018,1831.6530553958646
FDQ26,OUT013,784.6684198403312
FDV08,OUT017,667.9665133619377
FDC53,OUT049,1599.8545899643996
FDV58,OUT010,500.32152657014444
NCP02,OUT019,163.24629289434247
DRI37,OUT045,914.9426541711799
FDQ12,OUT049,3872.481532796909
FDE33,OUT046,1292.2262496371882
FDX27,OUT045,1457.0151163382188
FDM22,OUT017,798.8465886753957
NCH30,OUT019,288.8472197357534
FDC04,OUT017,3985.023709673742
FDO38,OUT046,1317.9823629272496
FDV52,OUT027,3021.4164554852764
FDB32,OUT013,1465.6081664745748
FDV43,OUT018,602.2394975751563
FDI24,OUT018,2617.111951670488
FDR40,OUT017,1353.7949763856436
FDW02,OUT049,2110.0856232745773
FDE44,OUT049,793.9845355400089
FDL38,OUT046,1422.8528248985822
NCT54,OUT010,214.14916951621166
DRJ39,OUT010,568.0782305570029
FDW55,OUT049,4098.0290765315085
DRF13,OUT019,330.2297938431277
NCW17,OUT049,2163.4254742616713
FDP13,OUT035,710.1131945854282
FDS08,OUT018,2558.36485390285
NCP17,OUT035,1027.2881026489338
NCO53,OUT035,3036.135080521504
FDH19,OUT045,2804.925878080606
FDJ04,OUT017,1969.705199274641
FDG10,OUT049,886.5935379477496
FDA40,OUT010,185.6983784384194
FDI53,OUT045,2591.9258695676194
FDU09,OUT010,145.49165479487235
FDK60,OUT045,1538.899492396612
FDR43,OUT017,592.1189217989387
FDW22,OUT017,3999.137059531472
DRP47,OUT010,597.2788741100105
DRG48,OUT010,356.87287558155754
FDA14,OUT035,2423.4220898838353
FDU49,OUT013,1368.1194523358874
FDK28,OUT045,4165.692493871906
FDT19,OUT046,2788.362852074306
NCQ42,OUT045,1927.9763062649292
FDD03,OUT045,3704.8172193465916
NCM53,OUT013,1723.5489579202008
NCX53,OUT045,2191.8986384110513
FDV14,OUT027,2357.3403307630088
NCZ54,OUT017,2667.6863162794907
FDB39,OUT013,771.3441565050691
DRC24,OUT046,2420.339886867132
FDY36,OUT013,1131.4210387324963
FDN01,OUT035,3055.7588560604954
DRH25,OUT046,847.344242808608
FDV08,OUT046,723.4919760969568
NCP53,OUT049,4018.2988223507314
FDU52,OUT010,379.82198861439497
NCI42,OUT045,3191.955226865107
FDZ14,OUT035,2020.2465472082342
FDF11,OUT046,3858.387472059316
FDQ13,OUT018,1234.1716017277824
FDO32,OUT010,128.54485914579547
DRJ37,OUT018,2185.5046967881303
FDY43,OUT046,2683.547482876991
NCT41,OUT017,2453.13712833903
NCV17,OUT045,2058.766470853858
FDM04,OUT027,1559.9846732058725
DRB48,OUT018,502.1995783275233
FDM24,OUT013,2403.982522513414
FDT37,OUT049,4183.589096616772
NCO05,OUT010,223.78189445979635
FDL13,OUT046,3816.20036368566
FDL15,OUT017,2474.8586048651327
FDB11,OUT018,3284.624835401123
FDL14,OUT019,371.94611792566997
FDY10,OUT019,295.3289120576495
FDJ40,OUT049,1819.6780982498653
NCW18,OUT046,3670.690837849056
NCY06,OUT013,2088.626475733292
DRE13,OUT018,1251.6991383732102
FDA26,OUT045,3633.7544613340324
NCE19,OUT010,154.74745785164845
FDE33,OUT035,1333.5027360976912
DRL59,OUT027,1452.6078967219887
FDY07,OUT046,738.9955235551607
FDF57,OUT018,2584.9074024484003
FDM58,OUT035,1814.977891132883
FDP26,OUT027,2706.102387173621
FDY32,OUT046,2599.214674183527
FDD51,OUT010,127.05888569962613
FDU22,OUT018,1787.7336976393872
FDZ49,OUT018,3192.014462523132
NCI42,OUT017,3591.490430786551
FDT04,OUT027,1174.6992189161742
NCU41,OUT045,2799.920534612317
FDS56,OUT045,4159.788188931401
NCN42,OUT017,2438.5703093604425
FDK34,OUT046,3757.1269724088406
FDB03,OUT017,3933.0047790965477
DRJ25,OUT035,789.1580487831552
FDT25,OUT027,3224.5753872125074
FDN20,OUT013,2716.3955124120625
FDP09,OUT013,3421.8024993241747
FDM20,OUT019,542.5440809775878
NCG55,OUT046,1918.0438510169438
NCP14,OUT045,1604.9218058981583
NCH06,OUT046,3641.4447101119545
FDV52,OUT013,1891.652014377583
NCL07,OUT035,680.2371241070302
DRJ11,OUT027,5275.8911551187375
DRO59,OUT013,1152.6404510042414
FDW15,OUT010,353.077310824548
NCQ30,OUT035,2026.421983244864
NCN54,OUT019,207.36128950425703
FDY01,OUT027,3025.8424613721872
FDX39,OUT035,3801.4415047485086
FDH53,OUT027,2299.864545534714
FDA57,OUT035,685.473226107833
NCC07,OUT010,243.01789347340596
FDU28,OUT013,3069.1330307907415
FDK36,OUT010,135.55833662732115
FDR36,OUT018,551.0127717602221
NCQ17,OUT035,2538.3973569015216
FDS28,OUT019,148.95039991525437
FDE08,OUT045,2464.863676796113
FDU22,OUT046,2026.974341108067
FDG41,OUT045,1734.6153773956546
FDO31,OUT010,174.67077732557468
FDM21,OUT019,572.4962798758218
FDU40,OUT017,3174.392384206086
FDV36,OUT018,1815.2184138357065
FDT10,OUT027,1742.8740658676659
FDX38,OUT045,760.991331045904
NCU30,OUT027,4277.735850021778
NCV06,OUT049,3249.277727540502
FDT16,OUT035,4309.640466612714
NCP41,OUT027,2793.8887338737013
FDZ56,OUT017,2779.450276118672
FDC22,OUT035,3146.0559037719586
FDU10,OUT035,659.9651388656735
FDS46,OUT045,1877.1644248230168
FDO08,OUT049,2784.707853726642
NCV42,OUT018,1544.8230464852074
FDP33,OUT035,4094.2938137417386
FDJ12,OUT046,3511.4459343994695
FDH04,OUT045,1410.634482167463
NCU54,OUT013,3362.7714056332893
FDO36,OUT010,426.0806453820349
FDT37,OUT027,6090.328890809131
FDD14,OUT010,453.9643140470494
FDA16,OUT013,3721.200489676316
NCS42,OUT019,244.49463934389883
FDP10,OUT019,272.9176298137374
FDQ28,OUT049,2496.146770386778
FDK57,OUT010,272.05614244360066
FDK02,OUT013,1933.0331141979755
FDW47,OUT018,1761.2493504911793
NCC42,OUT018,1933.3125184345818
FDQ37,OUT018,2896.5066837973586
FDL40,OUT046,1511.3280970839537
DRE13,OUT010,198.6413644320401
FDQ34,OUT027,2828.3552934725285
NCB54,OUT046,2104.936728329647
FDS48,OUT049,2438.747330747561
FDO15,OUT045,1191.2994007857462
NCT30,OUT013,689.3365282314553
FDU49,OUT027,2370.8605785721106
FDE21,OUT046,1936.419407770397
FDS49,OUT019,213.66603503059866
FDT38,OUT027,2348.053091327142
FDZ01,OUT045,1615.0220925975843
FDC41,OUT035,1281.7543172838584
DRG13,OUT010,392.14268801946395
NCZ42,OUT018,3296.489200443312
NCM07,OUT045,1379.6219197147961
NCV17,OUT018,1860.0023005709147
DRK39,OUT035,1405.9228729292145
FDS37,OUT018,1644.6954527065984
FDV12,OUT019,252.46425985409851
NCG19,OUT018,3375.1960327608726
FDS51,OUT013,842.845803108339
NCO14,OUT046,689.7287647798064
FDC38,OUT046,2202.4064539718947
FDN15,OUT046,2252.068436766228
NCH42,OUT013,3764.683435249796
FDQ22,OUT046,643.1824796810786
FDC05,OUT013,3050.8648969273213
FDZ31,OUT013,3032.453036102406
DRJ23,OUT049,3220.5263415839877
FDC52,OUT035,2518.0206780925214
DRD12,OUT010,198.29413514736905
FDV55,OUT017,2469.0542290604803
FDD32,OUT046,1335.4337308070812
FDR01,OUT049,3385.804226514137
FDY08,OUT019,320.97260471119483
FDQ45,OUT045,3031.8754161099955
DRN11,OUT027,3645.753833860651
NCS05,OUT018,1884.4179271127366
FDY32,OUT035,2708.2469217657735
NCD31,OUT045,2735.9268282618414
NCE06,OUT049,2696.0643024095175
NCP14,OUT046,1711.3517938891935
NCF18,OUT019,455.20193662482257
FDF14,OUT018,2161.1592630729
FDB22,OUT017,2492.506647748405
NCH54,OUT049,2702.173036065855
FDU27,OUT035,786.280620843767
FDS58,OUT027,4160.4742963954595
NCU29,OUT035,2393.368239588636
FDJ57,OUT013,3120.944623789505
FDL56,OUT049,1359.2153560554316
FDH60,OUT035,3212.0185724116427
FDN24,OUT018,714.1290202167808
FDD02,OUT017,2047.6530178558248
FDP15,OUT017,4167.507208693694
FDB28,OUT027,5375.979888654633
DRC49,OUT045,2312.7451859991334
NCG30,OUT018,1796.9200450895294
FDJ14,OUT049,1268.3464799018295
FDL52,OUT045,628.8346326479987
NCG19,OUT027,5863.152737071721
NCN41,OUT035,2027.8280266347192
FDW22,OUT013,3740.9533531709626
FDI02,OUT013,1859.7281338047076
FDV51,OUT045,2653.4455802811917
FDV48,OUT046,1326.1908134375064
NCL17,OUT019,330.53717167198454
FDP46,OUT045,1444.0362316723672
FDU10,OUT045,613.0006526579444
FDT37,OUT010,594.1409516061677
FDI27,OUT035,761.4385726555108
FDN51,OUT046,4032.1616692481252
FDW07,OUT035,1406.3190245884841
FDN45,OUT049,3689.0365195499053
DRN37,OUT027,4379.785937227996
DRF48,OUT049,3277.6456521423665
FDP38,OUT019,141.2217029496737
NCX18,OUT027,5323.208851894628
FDK45,OUT018,1629.5243426094344
FDZ37,OUT049,1344.065736722893
FDS50,OUT018,3264.629064579314
NCR54,OUT018,2909.178292133554
NCS17,OUT035,1578.1631450114908
FDV31,OUT046,2785.1086601324328
DRE27,OUT017,1541.8862717380193
FDN60,OUT013,2538.0044352424484
FDK26,OUT013,3136.402740468278
FDX37,OUT018,1405.3441816290783
FDW31,OUT046,3119.0961376364367
FDX26,OUT018,2733.4958903316856
DRL49,OUT019,325.16318918623824
FDU49,OUT017,1392.2172477572221
FDY58,OUT046,3689.390782488944
FDN03,OUT045,3942.489047325376
NCV06,OUT010,462.6084320089692
FDH53,OUT045,1318.3704931582934
FDG31,OUT018,884.1454075112151
NCC06,OUT045,1992.7404433501547
FDS13,OUT049,4158.615056678115
FDP16,OUT035,4239.943689775125
FDA35,OUT013,2006.3474084405284
DRP47,OUT018,3594.7780147346343
FDY28,OUT010,546.3346200322627
FDY20,OUT035,1482.033785464235
NCH30,OUT017,1807.859321955508
NCR29,OUT019,165.59885333073362
NCP05,OUT013,2392.8887538179683
NCF30,OUT019,301.80843289354135
FDA08,OUT035,2816.3541237239433
FDN51,OUT027,6061.572339568804
FDH12,OUT046,1736.3836576542049
FDY39,OUT017,3152.8711803090496
NCO53,OUT045,2799.8489035932625
FDB40,OUT046,2374.3195247813946
FDH02,OUT049,1370.9996699168298
FDY11,OUT027,1840.7896712908669
FDQ09,OUT019,294.27965406980746
FDP16,OUT013,4239.515169292916
NCF55,OUT018,492.25630013715585
FDY09,OUT027,4808.612781063513
FDY39,OUT045,2997.1871724270327
NCU53,OUT049,2585.5964216216653
NCT41,OUT049,2461.172924142087
FDJ45,OUT046,618.363942813067
FDR28,OUT013,2588.7214144946147
FDN08,OUT013,1942.1244276182686
FDJ07,OUT049,1904.0998855296632
FDZ09,OUT027,4181.366202715525
FDQ14,OUT017,2398.7668299546112
FDY12,OUT027,1490.8765915485253
FDK57,OUT046,2036.2863508606652
FDD20,OUT049,2114.264734844802
FDS36,OUT018,1567.51489959725
FDI40,OUT049,1678.9857327305785
FDJ40,OUT045,1762.1493443678905
FDE08,OUT013,2480.337898897381
DRK01,OUT013,1507.536666181557
FDC58,OUT049,709.798788525055
FDE50,OUT046,3140.2561849316403
FDX48,OUT035,2601.0337810698966
DRM35,OUT018,2596.3189896945196
FDG41,OUT013,1791.777497601945
FDB52,OUT046,3916.5185008052918
FDV19,OUT045,2702.916186453511
DRG48,OUT017,2359.248090789493
FDI26,OUT013,3097.1880054943877
FDU11,OUT019,296.7188502708817
FDF59,OUT019,300.4779659499432
FDR07,OUT049,1515.2183246959091
NCE06,OUT017,2610.103417904771
FDE10,OUT046,2196.798901746353
NCO55,OUT046,1741.9614660934021
FDZ13,OUT013,762.1099311494983
FDT50,OUT017,1554.3014079480618
FDH12,OUT010,235.21878732416587
FDD21,OUT045,1888.548204002122
NCM05,OUT013,4404.208828887244
FDK04,OUT013,799.3740651772838
FDN33,OUT017,1625.2473215388982
NCM18,OUT010,168.0289868449471
DRC25,OUT049,1361.139632587157
FDT47,OUT017,1621.8296358711189
FDD45,OUT027,2747.573672479287
NCD07,OUT018,1647.9042172074596
NCY54,OUT010,414.48403326410084
FDL12,OUT049,937.7668821113037
FDL02,OUT017,1772.7455464964796
FDC60,OUT035,1499.7278719677997
FDR37,OUT017,3131.0912593736643
FDY16,OUT017,3192.5757645369204
FDU26,OUT045,1933.3376553072103
FDN24,OUT013,765.9216736867431
FDH44,OUT013,2495.506443740806
FDE23,OUT010,113.44134641849307
FDW60,OUT017,2991.5447120147214
FDQ55,OUT049,1971.2362516321032
FDV32,OUT027,1854.7379017814706
FDV03,OUT010,379.46402555178526
FDY14,OUT010,590.6626571873411
NCL55,OUT027,6021.736419271585
DRF25,OUT017,659.4719145858933
FDX03,OUT046,701.9863144873991
FDF40,OUT045,3859.5315326474815
FDX24,OUT010,203.0898985202039
FDA25,OUT049,1701.3484286270238
FDH21,OUT018,2327.2821775121165
FDB47,OUT010,533.6343910872966
FDT34,OUT019,276.6271165148404
FDS39,OUT010,341.5218957120344
NCU05,OUT046,1311.741650565151
FDE02,OUT049,1455.4906297173804
FDL25,OUT035,1508.879590892953
FDC50,OUT049,1464.7733515950333
FDZ32,OUT049,1714.4530981313637
FDV14,OUT045,1358.008001817082
FDR07,OUT045,1504.5583849116656
FDB26,OUT049,834.6818787323759
NCR50,OUT045,2499.6745951162284
